Industry,Stage,Country,Funds_Raised,Cash_Reserves,Profit_Margin,Revenue_Growth,Laid_Off
Hardware,Post-IPO,United States,426.0,22406000000.0,0.1454359673024523,0.09230705634326819,0
Hardware,Post-IPO,United States,426.0,9477000000.0,7.144898542440698e-05,0.05933999394489864,0
Hardware,Post-IPO,United States,426.0,6654000000.0,0.04104763363455353,-0.06701914832809375,0
Hardware,Post-IPO,United States,426.0,5507000000.0,0.01933774834437086,0.01183182723234788,0
Hardware,Post-IPO,United States,426.0,4909000000.0,0.009910602321912544,-0.064484389782403,1
Hardware,Post-IPO,United States,426.0,8607000000.0,0.024521746076121252,0.01286355729946198,1
Hardware,Post-IPO,United States,426.0,8298000000.0,0.0452114511707339,-0.029781111014214656,1
Hardware,Post-IPO,United States,426.0,7366000000.0,0.059906801684738775,0.003011100624691121,1
Healthcare,Post-IPO,United States,426.0,189752000.0,-0.18517315012533656,0.045112804036393284,0
Healthcare,Post-IPO,United States,426.0,387498000.0,-0.2129423703927623,0.07494661591310003,0
Healthcare,Post-IPO,United States,426.0,338822000.0,-0.1711954353204054,0.08228791052188367,0
Healthcare,Post-IPO,United States,426.0,346418000.0,-0.1005719733079123,0.08826111244114587,0
Healthcare,Post-IPO,United States,426.0,349626000.0,-0.0526297445191872,0.051954242135366924,1
Healthcare,Post-IPO,United States,426.0,331873000.0,0.16279146520569646,0.056062876860339506,1
Consumer,Post-IPO,United States,719.0,1140907000.0,-2.619831047306453,0.045112804036393284,0
Consumer,Post-IPO,United States,719.0,1817258000.0,-0.8249918317438544,1.4257204372308712,0
Consumer,Post-IPO,United States,719.0,2818128000.0,-1.1090957998693463,-0.030869925486386784,0
Consumer,Post-IPO,United States,719.0,2646500000.0,-1.0266158162665278,-0.0469808758918393,0
Consumer,Post-IPO,United States,719.0,2394865000.0,-2.5609931444090988,-0.2848944070160112,0
Consumer,Post-IPO,United States,719.0,2152892000.0,-0.6893719959858449,1.224073038591479,0
Healthcare,Post-IPO,United States,82.0,142534000.0,0.322146745242701,0.045112804036393284,0
Healthcare,Post-IPO,United States,82.0,726454000.0,0.3622177269537217,0.08970264069458822,0
Healthcare,Post-IPO,United States,82.0,742661000.0,0.4547952110901071,0.09193741485365159,0
Healthcare,Post-IPO,United States,82.0,765578000.0,0.568545915239691,0.2334719596723378,0
Healthcare,Post-IPO,United States,82.0,798113000.0,0.621998227499386,-0.04314643017695863,0
Healthcare,Post-IPO,United States,82.0,776254000.0,0.2469466785820673,-0.03218263162952606,0
Healthcare,Post-IPO,United States,82.0,749991000.0,0.25736654107745754,0.1273844592283675,0
Healthcare,Post-IPO,United States,82.0,800965000.0,0.2903645607398796,0.12797377305866808,0
Healthcare,Post-IPO,United States,82.0,840999000.0,0.27637294306364113,-0.03727160729468515,1
Healthcare,Post-IPO,United States,82.0,873173000.0,0.26188127483428447,-0.022502388118883276,1
Sales,Post-IPO,United States,536.0,674039000.0,-0.1886566396558828,0.045112804036393284,0
Sales,Post-IPO,United States,536.0,598574000.0,-0.1527487249394787,0.11897407724519216,0
Sales,Post-IPO,United States,536.0,773505000.0,-0.16804905105152496,0.12528628470998093,0
Sales,Post-IPO,United States,536.0,780632000.0,-0.017809404832458568,0.08860565609494597,0
Sales,Post-IPO,United States,536.0,822869000.0,-0.04982182071099788,0.09117033840853761,0
Sales,Post-IPO,United States,536.0,818458000.0,-0.010405838709500003,0.06568212189651534,0
Sales,Post-IPO,United States,536.0,802822000.0,-0.052416550166314295,0.0648348283934932,0
Sales,Post-IPO,United States,536.0,967615000.0,-0.04649799895361242,0.013539292182883855,1
Sales,Post-IPO,United States,536.0,994725000.0,-0.07245123629022926,0.05689222887350254,1
Sales,Post-IPO,United States,536.0,975350000.0,-0.04627066152513777,0.03741497692001072,1
Sales,Post-IPO,United States,536.0,1031666000.0,0.007372918359673487,0.021864924867885493,1
Sales,Post-IPO,United States,536.0,1590217000.0,0.05540239370321564,0.01851714515469971,1
Sales,Post-IPO,United States,536.0,1045462000.0,0.03823910071225431,0.017082583189253375,1
Marketing,Post-IPO,United States,426.0,9629000.0,0.22778555108836188,0.045112804036393284,0
Marketing,Post-IPO,United States,426.0,246585000.0,-0.07732164208848147,-0.2889959441030091,0
Marketing,Post-IPO,United States,426.0,252271000.0,-0.07250401698042094,0.25575428457552807,0
Marketing,Post-IPO,United States,426.0,242610000.0,-0.04988497158699884,0.00884727539624297,0
Marketing,Post-IPO,United States,426.0,238480000.0,0.01881158193797981,0.6264231079300784,0
Marketing,Post-IPO,United States,426.0,247936000.0,-0.07487860376738839,-0.48462793930967785,0
Marketing,Post-IPO,United States,426.0,207248000.0,-0.06642578125,0.20106031105585398,1
Marketing,Post-IPO,United States,426.0,199665000.0,-0.06401802170796642,-0.04628906249999998,1
Retail,Post-IPO,United States,1200.0,3660000000.0,0.2940655447298494,0.045112804036393284,0
Retail,Post-IPO,United States,1200.0,156221382.0,0.341000807102502,0.09743135518157664,0
Retail,Post-IPO,United States,1200.0,3367000000.0,0.24298711144806673,0.06456820016142051,0
Retail,Post-IPO,United States,1200.0,17220000000.0,4.0232383808095955,0.011372251705837666,0
Retail,Post-IPO,United States,1200.0,14561000000.0,0.10555777688924431,-0.06259370314842583,0
Retail,Post-IPO,United States,1200.0,7323000000.0,0.7535399923459625,0.04478208716513388,0
Retail,Post-IPO,United States,1200.0,5569000000.0,-0.5400724929520742,-0.04975124378109452,0
Retail,Post-IPO,United States,1200.0,3225000000.0,-0.21924029727497935,-0.02456705598066855,0
Retail,Post-IPO,United States,1200.0,3494000000.0,-0.028991596638655463,-0.017341040462427793,1
Retail,Post-IPO,United States,1200.0,4779000000.0,0.26772908366533865,0.054621848739495826,1
Retail,Post-IPO,United States,1200.0,7132000000.0,0.0673228346456693,0.01195219123505975,1
Retail,Post-IPO,United States,1200.0,8717000000.0,0.522,-0.015748031496062964,1
Retail,Post-IPO,United States,1200.0,4518000000.0,0.282591725214676,0.024799999999999933,1
Support,Post-IPO,United States,253.0,153229000.0,-0.2974685014674793,0.045112804036393284,0
Support,Post-IPO,United States,253.0,148615000.0,-0.2942897903939715,0.05848233991311291,0
Support,Post-IPO,United States,253.0,152868000.0,-0.31118236029823315,0.05877748106961267,0
Support,Post-IPO,United States,253.0,140519000.0,-0.29600814416795324,0.024931073321402097,0
Support,Post-IPO,United States,253.0,147596000.0,-0.27926126803776796,0.02177621066966906,0
Support,Post-IPO,United States,253.0,244903000.0,-0.2777451967821309,0.03508251021067976,0
Support,Post-IPO,United States,253.0,136050000.0,-0.2513177337185453,0.15616354526562715,0
Support,Post-IPO,United States,253.0,141631000.0,-0.13880716341541413,0.0344485367090841,1
Support,Post-IPO,United States,253.0,130923000.0,-0.06211143663715586,-0.0012312120243044289,1
Support,Post-IPO,United States,253.0,130405000.0,-0.14116052060737527,-0.015950776192839466,1
Energy,Post-IPO,United States,116.0,661792000.0,0.22051170008347198,0.045112804036393284,0
Energy,Post-IPO,United States,116.0,679379000.0,0.2756051789955407,0.48366694117185705,0
Energy,Post-IPO,United States,116.0,1489010000.0,0.10504583203536656,0.13938657070899674,0
Energy,Post-IPO,United States,116.0,1312261000.0,0.12450602264781353,0.047399537371501266,0
Energy,Post-IPO,United States,116.0,1394123000.0,0.062042165572842436,0.1122012801488339,0
Energy,Post-IPO,United States,116.0,1016651000.0,0.12742568188040773,0.17410154216415052,0
Energy,Post-IPO,United States,116.0,1063471000.0,0.11743018228293284,0.06923112335511572,0
Energy,Post-IPO,United States,116.0,1247801000.0,0.14518404514556882,0.20146297689511705,0
Energy,Post-IPO,United States,116.0,1417296000.0,0.18088805491615895,0.1971289862616843,0
Energy,Post-IPO,United States,116.0,1612843000.0,0.2121749474230389,0.14170026452900752,0
Energy,Post-IPO,United States,116.0,1778397000.0,0.20229994931241185,0.0018822828060918173,0
Energy,Post-IPO,United States,116.0,1800492000.0,0.22104770235038348,-0.02052020892101547,1
Energy,Post-IPO,United States,116.0,1783884000.0,0.2067804791301476,-0.22504844484319053,1
Other,Post-IPO,United States,476.0,468908000.0,-0.33969069271359603,0.045112804036393284,0
Other,Post-IPO,United States,476.0,467171000.0,-0.3251772299227595,0.061075558549455566,0
Other,Post-IPO,United States,476.0,734752000.0,-0.2650407493005717,0.08731880224314881,0
Other,Post-IPO,United States,476.0,559851000.0,-0.39032187330494295,0.053995864250091286,0
Other,Post-IPO,United States,476.0,546522000.0,-0.2964256920182747,0.11652759985689398,0
Other,Post-IPO,United States,476.0,488035000.0,-0.10219006496285059,0.06286564819217322,0
Other,Post-IPO,United States,476.0,492054000.0,-0.19001743462017434,-0.023855370132648712,0
Other,Post-IPO,United States,476.0,474634000.0,-0.35132930689608294,0.026012453300124472,1
Other,Post-IPO,United States,476.0,486906000.0,-0.198202888663477,0.08171013535820393,1
Travel,Post-IPO,United States,3300.0,4376000000.0,-0.1276595744680851,0.045112804036393284,0
Travel,Post-IPO,United States,3300.0,3387000000.0,-0.41630434782608694,-0.38829787234042556,0
Travel,Post-IPO,United States,3300.0,4314000000.0,-0.463884430176565,0.3543478260869566,0
Travel,Post-IPO,United States,3300.0,5475000000.0,-0.08147797252486973,0.6942215088282504,0
Travel,Post-IPO,United States,3300.0,5031000000.0,0.12694125590817015,0.40312648034107057,0
Travel,Post-IPO,United States,3300.0,4311000000.0,0.16937253181219833,-0.23058744091829841,0
Travel,Post-IPO,United States,3300.0,5552000000.0,-0.0542463317029791,-0.013163668275559481,0
Travel,Post-IPO,United States,3300.0,5594000000.0,-0.05815781200880226,0.4144064028457093,0
Travel,Post-IPO,United States,3300.0,4637000000.0,0.13318596297319701,0.1376925495127319,0
Travel,Post-IPO,United States,3300.0,4144000000.0,0.06760886172650879,-0.276595744680851,0
Travel,Post-IPO,United States,3300.0,5948000000.0,-0.054409005628517824,0.0179526355996944,0
Travel,Post-IPO,United States,3300.0,6301000000.0,0.11465157832042883,0.2600375234521577,1
Travel,Post-IPO,United States,3300.0,5056000000.0,0.10817001781623822,0.17004169148302561,1
Travel,Post-IPO,United States,3300.0,4253000000.0,0.0457222029788708,-0.2652074319165182,1
Healthcare,Post-IPO,United States,1200.0,488805000.0,-7.7644879597777186,0.045112804036393284,0
Healthcare,Post-IPO,United States,1200.0,482916000.0,-3.341155007549069,1.1032019052659434,0
Healthcare,Post-IPO,United States,1200.0,790135000.0,-4.04676000718004,-0.29906894816305984,0
Healthcare,Post-IPO,United States,1200.0,695596000.0,-4.11072174172383,0.20373362053491295,0
Healthcare,Post-IPO,United States,1200.0,678701000.0,-3.044499121265378,0.0606173575902178,0
Healthcare,Post-IPO,United States,1200.0,615910000.0,-4.020212080379635,0.19992970123022857,0
Healthcare,Post-IPO,United States,1200.0,573772000.0,-3.567394373845987,0.07879782061046336,0
Healthcare,Post-IPO,United States,1200.0,568850000.0,-4.102916599277589,0.007331378299120228,0
Healthcare,Post-IPO,United States,1200.0,505136000.0,-5.577932047259862,-0.19235538303951694,1
Healthcare,Post-IPO,United States,1200.0,436227000.0,-1.2706961854089638,1.960817034910887,1
Security,Post-IPO,United States,426.0,1209889000.0,0.12631909384271067,0.045112804036393284,0
Security,Post-IPO,United States,426.0,1373344000.0,0.14037081923802908,0.01594135481184611,0
Security,Post-IPO,United States,426.0,643271000.0,0.06701049300543789,0.03309227894853972,0
Security,Post-IPO,United States,426.0,767919000.0,0.13753175291436115,0.009651519401444597,0
Security,Post-IPO,United States,426.0,910607000.0,0.16234382262678576,0.04678633646193875,0
Security,Post-IPO,United States,426.0,858954000.0,0.1361650414786785,0.007482437606030512,0
Security,Post-IPO,United States,426.0,887134000.0,0.08866898761320921,-0.07695531945859413,0
Security,Post-IPO,United States,426.0,738341000.0,0.12308447296319579,0.06348545624258928,1
Security,Post-IPO,United States,426.0,884566000.0,0.12763112596120468,0.03787317194672113,1
Security,Post-IPO,United States,426.0,659754000.0,0.10337560574432664,0.0004928339092584721,1
Security,Post-IPO,United States,426.0,755254000.0,0.11581185337931525,0.003993557764521372,1
Security,Post-IPO,United States,426.0,690607000.0,0.1266306312460684,-0.0007579905428947153,1
Security,Post-IPO,United States,426.0,803323000.0,0.21519037475211253,0.006165301817995461,1
Other,Acquired,United States,234.0,378093000.0,-0.34518156740378964,0.045112804036393284,0
Other,Acquired,United States,234.0,369792000.0,-0.25797428189712757,0.08316374983041652,0
Other,Acquired,United States,234.0,364365000.0,-0.3424614808807935,0.003945390781563196,0
Other,Acquired,United States,234.0,347211000.0,-0.46919898483545525,-0.008649907470941742,0
Other,Acquired,United States,234.0,342513000.0,-0.18787358296118173,0.2211338800679572,0
Other,Acquired,United States,234.0,336051000.0,-0.2596539835964926,0.09108553761593963,0
Other,Acquired,United States,234.0,335714000.0,-0.4028316678016566,-0.005982085228972145,0
Other,Acquired,United States,234.0,321710000.0,-0.4938061903781484,-0.07695231458752361,1
Marketing,Post-IPO,United States,800.0,826200000.0,0.09659310878823074,0.01742983751846383,1
Marketing,Post-IPO,United States,800.0,774000000.0,0.09000865467833445,0.0064847077042198276,1
Healthcare,Post-IPO,United States,910.0,1075024000.0,-0.35621880629107244,0.045112804036393284,0
Healthcare,Post-IPO,United States,910.0,968691000.0,-1.9425962590527797,0.09320555630709215,0
Healthcare,Post-IPO,United States,910.0,990463000.0,0.010396993099837314,0.04485359245558285,0
Healthcare,Post-IPO,United States,910.0,894703000.0,0.1758485011464319,0.10100292337515815,0
Healthcare,Post-IPO,United States,910.0,912023000.0,-0.09261309468893195,0.10454892858153819,0
Healthcare,Post-IPO,United States,910.0,941109000.0,-0.18716472221180178,0.09304876423614306,0
Healthcare,Post-IPO,United States,910.0,845427000.0,0.06045866551254371,-0.04654968676145099,1
Healthcare,Post-IPO,United States,910.0,730540000.0,-0.007377553467710821,-0.05671104466160759,1
Healthcare,Post-IPO,United States,550.0,1013404000.0,-1.041585645509528,0.045112804036393284,0
Healthcare,Post-IPO,United States,550.0,1794880000.0,-1.197009551049594,0.050248762890745535,0
Healthcare,Post-IPO,United States,550.0,1940450000.0,-1.393987160744931,0.004456305224985968,0
Healthcare,Post-IPO,United States,550.0,1791662000.0,-1.0594347509799025,0.17080022881840717,0
Healthcare,Post-IPO,United States,550.0,1485971000.0,-1.1344918178077423,0.029076774410701223,0
Healthcare,Post-IPO,United States,550.0,932748000.0,-0.840927590927591,0.14063241857373465,0
Healthcare,Post-IPO,United States,550.0,962266000.0,-1.2823026254175383,-0.11108336108336103,0
Healthcare,Post-IPO,United States,550.0,853690000.0,-2.1021036428937916,0.13574542919281152,0
Healthcare,Post-IPO,United States,550.0,958037000.0,-1.3797996661101837,0.07567983581323756,1
Healthcare,Post-IPO,United States,550.0,1011231000.0,-1.1027890078886604,0.08080644611767918,1
Consumer,Post-IPO,United States,26.0,132596000000.0,0.24358391267623936,0.045112804036393284,0
Consumer,Post-IPO,United States,26.0,136694000000.0,0.26761924847973567,0.23227860437918268,0
Consumer,Post-IPO,United States,26.0,135104000000.0,0.32414940159814876,-0.027839291363492613,0
Consumer,Post-IPO,United States,26.0,135863000000.0,0.29936974789915966,0.11870412553783849,0
Consumer,Post-IPO,United States,26.0,142003000000.0,0.290795171841887,0.05232708468002589,0
Consumer,Post-IPO,United States,26.0,139649000000.0,0.2740391636242947,0.15674621456432947,0
Consumer,Post-IPO,United States,26.0,133970000000.0,0.24166678919586537,-0.09709923664122133,0
Consumer,Post-IPO,United States,26.0,124997000000.0,0.22963335007533903,0.024613665436473475,0
Consumer,Post-IPO,United States,26.0,116259000000.0,0.20132576854049672,-0.008509722321876967,1
Consumer,Post-IPO,United States,26.0,113762000000.0,0.17915001051967178,0.10067735772593056,1
Consumer,Post-IPO,United States,26.0,115102000000.0,0.21567054035851949,-0.08232958131706292,1
Consumer,Post-IPO,United States,26.0,118332000000.0,0.2462066377137955,0.069024316849843,1
Consumer,Post-IPO,United States,26.0,119935000000.0,0.25672486406842865,0.028001179561417677,1
Consumer,Post-IPO,United States,26.0,110916000000.0,0.2396825396825397,0.12539605961430644,1
Consumer,Post-IPO,United States,26.0,108090000000.0,0.2937955524652653,-0.06686363109720772,1
Retail,Post-IPO,United States,1400.0,403006000.0,-0.2207931124445604,-0.31296546903146594,1
Retail,Post-IPO,United States,1400.0,315595000.0,-0.5826610797827904,-0.0006783198539003221,1
Retail,Post-IPO,United States,1400.0,307998000.0,-0.37996398642565277,-0.05760494987468667,1
Retail,Post-IPO,United States,1400.0,281279000.0,-0.4024122733009807,0.02610291571438461,1
Food,Acquired,United States,284.0,466770000.0,-0.018701124132304684,0.045112804036393284,0
Food,Acquired,United States,284.0,413358000.0,-0.13456373240904515,0.01975379619863915,0
Food,Acquired,United States,284.0,404661000.0,-0.13705429791933046,0.0930104677223722,0
Product,Post-IPO,United States,413.0,924745000.0,-0.6171706586826348,0.045112804036393284,0
Product,Post-IPO,United States,413.0,934703000.0,-0.5885264023857267,0.16461077844311367,0
Product,Post-IPO,United States,413.0,934781000.0,-0.2985916459780109,0.12354105609542909,0
Product,Post-IPO,United States,413.0,930190000.0,-0.5841589057907186,0.1559829304289131,0
Product,Post-IPO,United States,413.0,927752000.0,-0.42887742186739364,0.11816985184232154,1
Product,Post-IPO,United States,413.0,936651000.0,-0.3240580276143751,0.08785548012497668,1
Security,Post-IPO,United States,349.0,1355828000.0,-2.359023237984729,0.045112804036393284,0
Security,Post-IPO,United States,349.0,1340900000.0,-0.7752163097019733,0.04531562425535873,0
Security,Post-IPO,United States,349.0,1291834000.0,-0.6566136497369646,0.12850728961217883,1
Security,Post-IPO,United States,349.0,1274901000.0,-0.5740978610350963,0.10080535380237654,1
Finance,Post-IPO,United States,5600.0,5077752000.0,-0.8884955752212389,0.045112804036393284,0
Finance,Post-IPO,United States,5600.0,6166705000.0,-3.6082191780821917,-0.35398230088495575,0
Finance,Post-IPO,United States,5600.0,6253000000.0,-1.165289256198347,-0.005479452054794498,1
Finance,Post-IPO,United States,5600.0,6231000000.0,-1.3110367892976589,-0.1763085399449036,1
Finance,Post-IPO,United States,5600.0,6008000000.0,-0.9150943396226415,0.0635451505016722,1
Finance,Post-IPO,United States,5600.0,6339000000.0,-0.4473684210526316,0.05263157894736836,1
Finance,Post-IPO,United States,5600.0,6303000000.0,-1.1496598639455782,0.16052631578947363,1
Marketing,Post-IPO,United States,100.0,1184510000.0,-0.09850909648181798,0.045112804036393284,0
Marketing,Post-IPO,United States,100.0,1251196000.0,-0.061158828080058715,0.10368456772555112,0
Marketing,Post-IPO,United States,100.0,1179833000.0,-0.08230945568922929,0.11623985876658804,0
Marketing,Post-IPO,United States,100.0,1213731000.0,-0.07906354170688701,0.10457235263803244,0
Marketing,Post-IPO,United States,100.0,1170674000.0,-0.04049293179439555,0.09140314297849339,0
Marketing,Post-IPO,United States,100.0,1197975000.0,-0.044328732849727465,0.08878078981117055,0
Marketing,Post-IPO,United States,100.0,1234882000.0,-0.02361229426768015,0.07118700058758387,0
Marketing,Post-IPO,United States,100.0,1246043000.0,-0.13363445602304655,0.0661174573242096,0
Marketing,Post-IPO,United States,100.0,1284356000.0,-0.07075218827006158,0.05264430771419426,1
Marketing,Post-IPO,United States,100.0,1412684000.0,-0.021790416815711925,0.05788385387806949,1
Consumer,Post-IPO,United States,426.0,1911610000.0,-0.17791442982770525,0.045112804036393284,0
Consumer,Post-IPO,United States,426.0,1826517000.0,-0.6378556577553921,0.028095326122632214,0
Consumer,Post-IPO,United States,426.0,1623727000.0,-0.04906061260618602,-0.045267033666255396,0
Consumer,Post-IPO,United States,426.0,1656763000.0,-0.00113843041013179,-0.04185406883383136,0
Consumer,Post-IPO,United States,426.0,1600974000.0,0.38530496527159724,-0.1301148137956265,0
Consumer,Post-IPO,United States,426.0,1442547000.0,-0.0801060463894479,0.02519480830899279,0
Consumer,Post-IPO,United States,426.0,1425929000.0,-0.35141149296210616,-0.00022310404295111663,1
Consumer,Post-IPO,United States,426.0,1446443000.0,-0.8451564990020578,-1.3489460030719644,1
Marketing,Acquired,United States,116.0,77366000.0,0.019545889482497407,0.12422402008023137,1
Marketing,Acquired,United States,116.0,73645000.0,0.007568356965947327,0.010116816840762377,1
Data,Post-IPO,United States,426.0,577765000.0,-0.00879267663317207,0.045112804036393284,0
Data,Post-IPO,United States,426.0,582329000.0,-0.08199677990748282,0.02674784115778528,0
Data,Post-IPO,United States,426.0,647648000.0,-0.04194638541098156,-0.00023653434182979716,1
Data,Post-IPO,United States,426.0,716135000.0,-0.010985979773359312,0.07213315732448633,1
Data,Post-IPO,United States,426.0,821496000.0,-0.4055076225836995,0.028889174700559073,1
Data,Post-IPO,United States,426.0,869093000.0,0.1940361706762482,0.08663840335329853,1
Hardware,Post-IPO,United States,12.0,6343000000.0,0.233240604374625,0.045112804036393284,0
Hardware,Post-IPO,United States,12.0,8157000000.0,0.29317248973871257,0.08972890416189383,0
Hardware,Post-IPO,United States,12.0,7609000000.0,0.17084328775479082,-0.015266793472820117,0
Hardware,Post-IPO,United States,12.0,7760000000.0,0.25780653048749425,-0.0021349057083311918,0
Hardware,Post-IPO,United States,12.0,11874000000.0,0.35551271363067943,-0.0223625897814681,0
Hardware,Post-IPO,United States,12.0,29253000000.0,0.2252045985970382,0.06961233847436432,0
Hardware,Post-IPO,United States,12.0,38696000000.0,0.4420530703427233,-0.10595284489477785,0
Hardware,Post-IPO,United States,12.0,27044000000.0,-0.02963253051367404,-0.16520459870320925,1
Hardware,Post-IPO,United States,12.0,22559000000.0,0.06643630199504498,0.0011095881469878055,1
Hardware,Post-IPO,United States,12.0,28338000000.0,-0.04728671129468737,-0.08449602294953706,1
Hardware,Post-IPO,United States,12.0,27534000000.0,-0.23542466922748612,-0.1657171343113517,1
Hardware,Post-IPO,United States,12.0,24257000000.0,0.114371766159549,0.10533504054630805,1
Hardware,Post-IPO,United States,12.0,25030000000.0,0.02097753920045204,0.09336628311066497,1
Hardware,Post-IPO,United States,12.0,25034000000.0,0.1732441905751006,0.0881480435089701,1
Hardware,Post-IPO,United States,12.0,21311000000.0,-0.029943414020748193,-0.1740880176554589,1
Transportation,Post-IPO,United States,8300.0,4797385000.0,-2260.3577586206898,0.045112804036393284,0
Transportation,Post-IPO,United States,8300.0,6262905000.0,-39.62109730221279,112.75862068965517,0
Transportation,Post-IPO,United States,8300.0,5391844000.0,-1.4093801473775467,1.1853213094877235,0
Transportation,Post-IPO,United States,8300.0,4294082000.0,-2.264578367715953,0.6876636324230603,0
Transportation,Post-IPO,United States,8300.0,3342181000.0,-2.712110592099541,1.0080648475384235,1
Transportation,Post-IPO,United States,8300.0,3912996000.0,-1.8340091497130528,0.3185150698107513,1
Transportation,Post-IPO,United States,8300.0,3859745000.0,-4.160113521390255,0.14031230499078462,1
Transportation,Post-IPO,United States,8300.0,3994389000.0,-3.941524835012157,0.0991975870341264,1
Hardware,Post-IPO,United States,426.0,6657908000.0,0.25918484898082517,0.045112804036393284,0
Hardware,Post-IPO,United States,426.0,6042232000.0,0.2514957741613205,0.08786590202324152,0
Hardware,Post-IPO,United States,426.0,5789467000.0,0.2783828795416636,0.11324946755676768,0
Hardware,Post-IPO,United States,426.0,5729135000.0,0.27614175407141645,0.07732633963448898,0
Hardware,Post-IPO,United States,426.0,4611623000.0,0.2740744784775808,0.03842680858896563,0
Hardware,Post-IPO,United States,426.0,5329134000.0,0.28269267714694823,-0.018088426784745648,0
Hardware,Post-IPO,United States,426.0,4354791000.0,0.25164367394867915,-0.03931951041545412,0
Hardware,Post-IPO,United States,426.0,3657732000.0,0.2607960127311644,0.14164509252253965,0
Hardware,Post-IPO,United States,426.0,4377050000.0,0.28101005080485864,0.09460940375195714,1
Hardware,Post-IPO,United States,426.0,4587846000.0,0.27825443873874506,0.04009522043325342,1
Transportation,Post-IPO,United States,4900.0,2236531000.0,-0.22491734003369215,-0.09728300820778346,1
Transportation,Post-IPO,United States,4900.0,1807048000.0,-0.3807688736187204,0.13153984524455353,1
Transportation,Post-IPO,United States,4900.0,1783398000.0,-0.40063862898787267,0.06366099149329596,1
Transportation,Post-IPO,United States,4900.0,1796792000.0,-0.5005412802810573,0.11498358353418991,1
Transportation,Post-IPO,United States,4900.0,1754796000.0,-0.18754622466888146,-0.14846398954205642,1
Legal,Post-IPO,United States,951.0,166972000.0,-0.25523159965964687,0.045112804036393284,0
Legal,Post-IPO,United States,951.0,310704000.0,-0.2682936725295681,-0.01697112316528393,0
Legal,Post-IPO,United States,951.0,239297000.0,-0.14613365977894566,-0.038829042663258484,0
Legal,Post-IPO,United States,951.0,247504000.0,-0.16569193254711215,0.09350134025623169,0
Legal,Post-IPO,United States,951.0,215537000.0,-0.07834662371118174,0.04646554330972097,0
Legal,Post-IPO,United States,951.0,211812000.0,-0.07715888380120688,-0.045324594679340136,0
Legal,Post-IPO,United States,951.0,190077000.0,0.011894207030131082,-0.055713338099010135,0
Legal,Post-IPO,United States,951.0,204126000.0,-0.014210297946196123,0.13169560650907752,0
Legal,Post-IPO,United States,951.0,238937000.0,0.008261575088538028,0.017585093047921996,1
Legal,Post-IPO,United States,951.0,212147000.0,0.04503987469660557,-0.009357196157627312,1
Other,Acquired,United States,80.0,254739435.0,0.33394258681862166,0.045112804036393284,0
Other,Acquired,United States,80.0,19919000.0,0.22783781954378285,-0.046962692183636134,0
Other,Acquired,United States,80.0,100608.0,0.18785537250328035,-0.07145596895376904,0
Other,Acquired,United States,80.0,91662000.0,0.09083548187765017,0.14037517616756578,0
Other,Acquired,United States,80.0,77935000.0,0.4094607342190079,0.08423003984573096,0
Other,Acquired,United States,80.0,67777000.0,0.6512911383059232,0.0647158242276551,0
Other,Acquired,United States,80.0,55857000.0,-0.24181925781521965,0.06045000646030596,0
Other,Acquired,United States,80.0,47604000.0,0.20056952688098262,0.01465571259486187,1
Other,Acquired,United States,80.0,34170000.0,-0.10225742574257425,-0.13370158163790447,1
Healthcare,Post-IPO,United States,5900.0,10817000000.0,0.07484247733210389,0.045112804036393284,0
Healthcare,Post-IPO,United States,5900.0,14277000000.0,0.0639466457434288,0.17519594283079765,0
Healthcare,Post-IPO,United States,5900.0,14639000000.0,0.16321543408360129,0.016738590296848432,0
Healthcare,Post-IPO,United States,5900.0,10817000000.0,0.16609672691744015,0.05311897106109331,0
Healthcare,Post-IPO,United States,5900.0,10573000000.0,0.09553023663453111,-0.0245481191988276,0
Healthcare,Post-IPO,United States,5900.0,10669000000.0,0.16707021791767554,-0.01752848378615246,0
Healthcare,Post-IPO,United States,5900.0,11221000000.0,0.19051912920262784,-0.01070472792149868,0
Healthcare,Post-IPO,United States,5900.0,10573000000.0,0.1837062677710471,0.04199407445575165,0
Healthcare,Post-IPO,United States,5900.0,8873000000.0,0.1260344593677927,-0.08876251699839288,0
Healthcare,Post-IPO,United States,5900.0,11430000000.0,0.056295319709953856,0.029032695699362288,1
Healthcare,Post-IPO,United States,5900.0,11137000000.0,0.15801734178853372,0.018721160184574925,1
Consumer,Acquired,United States,57.0,55620000000.0,0.3654401490451793,0.045112804036393284,0
Consumer,Acquired,United States,57.0,61954000000.0,0.39965089769165,0.3074988355845365,0
Consumer,Acquired,United States,57.0,64219000000.0,0.3628825799549119,-0.06771872328298656,0
Consumer,Acquired,United States,57.0,64080000000.0,0.35746466279189737,0.11103893622712158,0
Consumer,Acquired,United States,57.0,58075000000.0,0.31692519820751464,-0.0023042267083949186,0
Consumer,Acquired,United States,57.0,47998000000.0,0.30545573342045085,0.16066873491899347,0
Consumer,Acquired,United States,57.0,43890000000.0,0.26748602551239786,-0.1711561878174096,0
Consumer,Acquired,United States,57.0,40489000000.0,0.2320102699326903,0.032750465816253405,1
Consumer,Acquired,United States,57.0,41776000000.0,0.15858410911452694,-0.03844285615155085,1
Consumer,Acquired,United States,57.0,40738000000.0,0.1446603450956008,0.1606047485025619,1
